doc_date,doc_no,source_tx_type,tx_type_name,customer,customer_class,region_manager,warehouse,material_code,material_name,brand,tax_included_amount,batch_no,shipping_channel,audit_date,creator,sales_out_qty,dispatch_qty,invoiced_qty,tx_type,audit_time,remark,source_doc_tx_type,entry_method,tax_included_unit_price,source_doc_no
2026-05-17,SO-00000447,04,报损出库,客户001,B类,大区经理2,WH-001-主仓,SKU-0010,物料-02,Brand F,34041.94,B20260517-0447,批发,2026-05-18,员工7,27,76,3,XSCK02,2026-05-18 15:00:00,样品,,,195.36,SRC-00000447
2026-05-26,SO-00000448,02,退货出库,客户028,A类,大区经理3,WH-003-电商仓,SKU-0026,物料-30,Brand E,5513.21,B20260526-0448,电商,2026-05-29,员工1,82,52,92,XSCK01,2026-05-29 08:00:00,促销,DDCK02,,496.96,
2026-04-06,SO-00000449,03,调拨出库,客户049,C类,大区经理2,WH-002-次仓,SKU-0014,物料-13,Brand L,48067.83,B20260406-0449,批发,2026-04-10,员工9,88,75,56,XSCK03,2026-04-10 10:00:00,,DDCK02,普通,334.84,
2026-03-27,SO-00000450,02,报损出库,客户039,A类,大区经理4,WH-002-次仓,SKU-0009,物料-01,Brand I,37532.73,B20260327-0450,零售,2026-03-27,员工5,2,39,62,XSCK02,2026-03-27 08:00:00,样品,DDCK02,普通,409.47,SRC-00000450
2026-05-01,SO-00000451,02,调拨出库,客户014,B类,大区经理3,WH-002-次仓,SKU-0020,物料-24,Brand G,31595.59,B20260501-0451,零售,2026-05-02,员工3,16,59,31,XSCK01,2026-05-02 17:00:00,促销,,调拨,338.15,
2026-06-05,SO-00000452,02,调拨出库,客户021,C类,大区经理2,WH-001-主仓,SKU-0027,物料-24,Brand G,15884.47,B20260605-0452,零售,2026-06-06,员工7,14,26,86,XSCK03,2026-06-06 16:00:00,正常,DDCK02,调拨,494.81,
2026-05-07,SO-00000453,03,调拨出库,客户030,C类,大区经理4,WH-001-主仓,SKU-0021,物料-27,非自营-452,8131.68,B20260507-0453,零售,2026-05-08,员工10,17,65,82,XSCK01,2026-05-08 14:00:00,促销,DDCK01,调拨,412.47,SRC-00000453
2026-04-09,SO-00000454,04,正常出库,客户021,A类,大区经理5,WH-002-次仓,SKU-0010,物料-04,Brand E,20526.21,B20260409-0454,批发,2026-04-12,员工8,60,80,78,XSCK03,2026-04-12 15:00:00,,DDCK01,调拨,264.52,
2026-05-28,SO-00000455,03,报损出库,客户049,B类,大区经理4,WH-002-次仓,SKU-0022,物料-24,Brand I,33112.68,B20260528-0455,零售,2026-06-01,员工10,70,48,50,XSCK03,2026-06-01 16:00:00,正常,DDCK02,调拨,189.77,
2026-05-19,SO-00000456,04,正常出库,客户009,A类,大区经理4,WH-003-电商仓,SKU-0029,物料-23,Brand L,31722.12,B20260519-0456,直营,2026-05-22,员工10,99,53,62,XSCK02,2026-05-22 10:00:00,正常,DDCK01,调拨,344.26,SRC-00000456
2026-04-27,SO-00000457,02,报损出库,客户017,A类,大区经理5,WH-003-电商仓,SKU-0009,物料-29,Brand J,19193.79,B20260427-0457,电商,2026-04-29,员工3,17,9,79,XSCK02,2026-04-29 17:00:00,,DDCK01,调拨,299.21,
2026-05-12,SO-00000458,01,退货出库,客户005,B类,大区经理4,WH-002-次仓,SKU-0029,物料-02,非自营-457,30702.99,B20260512-0458,零售,2026-05-13,员工7,45,5,86,XSCK01,2026-05-13 18:00:00,,,调拨,318.38,
2026-05-19,SO-00000459,02,退货出库,客户031,B类,大区经理5,WH-002-次仓,SKU-0005,物料-21,非自营-458,40706.04,B20260519-0459,电商,2026-05-21,员工7,38,72,0,XSCK02,2026-05-21 09:00:00,样品,DDCK02,普通,178.08,SRC-00000459
2026-05-26,SO-00000460,04,退货出库,客户040,A类,大区经理5,WH-001-主仓,SKU-0008,物料-30,Brand A,1411.61,B20260526-0460,零售,2026-05-26,员工4,64,61,18,XSCK01,2026-05-26 13:00:00,促销,DDCK01,,220.08,
2026-03-27,SO-00000461,03,报损出库,客户038,C类,大区经理5,WH-002-次仓,SKU-0011,物料-26,Brand B,22585.99,B20260327-0461,批发,2026-03-27,员工10,6,21,34,XSCK02,2026-03-27 12:00:00,样品,DDCK02,,283.47,
2026-06-09,SO-00000462,02,调拨出库,客户043,A类,大区经理2,WH-003-电商仓,SKU-0001,物料-20,Brand F,37951.91,B20260609-0462,电商,2026-06-12,员工9,60,97,62,XSCK02,2026-06-12 11:00:00,,DDCK02,调拨,421.25,SRC-00000462
2026-06-09,SO-00000463,03,调拨出库,客户019,C类,大区经理3,WH-001-主仓,SKU-0021,物料-16,Brand G,27352.61,B20260609-0463,批发,2026-06-13,员工1,49,63,93,XSCK01,2026-06-13 13:00:00,,DDCK01,,383.83,
2026-04-28,SO-00000464,03,正常出库,客户036,A类,大区经理2,WH-003-电商仓,SKU-0010,物料-03,Brand D,32608.66,B20260428-0464,零售,2026-04-30,员工1,21,20,80,XSCK02,2026-04-30 13:00:00,,DDCK01,调拨,68.14,
2026-06-04,SO-00000465,03,正常出库,客户050,B类,大区经理5,WH-003-电商仓,SKU-0001,物料-17,Brand H,25882.15,B20260604-0465,直营,2026-06-08,员工5,99,58,25,XSCK02,2026-06-08 19:00:00,促销,,普通,130.32,SRC-00000465
2026-04-19,SO-00000466,02,退货出库,客户033,C类,大区经理3,WH-001-主仓,SKU-0026,物料-05,非自营-465,49594.54,B20260419-0466,直营,2026-04-22,员工3,23,45,12,XSCK02,2026-04-22 10:00:00,,,调拨,23.06,
2026-04-13,SO-00000467,03,正常出库,客户013,B类,大区经理3,WH-003-电商仓,SKU-0030,物料-26,非自营-466,2825.61,B20260413-0467,直营,2026-04-13,员工10,76,22,85,XSCK02,2026-04-13 09:00:00,样品,,普通,13.9,
2026-04-03,SO-00000468,03,报损出库,客户014,B类,大区经理5,WH-002-次仓,SKU-0022,物料-08,非自营-467,24603.14,B20260403-0468,直营,2026-04-07,员工9,57,77,22,XSCK01,2026-04-07 16:00:00,样品,DDCK01,普通,119.94,SRC-00000468
2026-03-21,SO-00000469,02,报损出库,客户033,B类,大区经理3,WH-003-电商仓,SKU-0007,物料-12,非自营-468,4661.69,B20260321-0469,直营,2026-03-25,员工5,64,75,96,XSCK03,2026-03-25 15:00:00,,,普通,401.67,
2026-05-19,SO-00000470,03,正常出库,客户029,B类,大区经理3,WH-001-主仓,SKU-0028,物料-25,非自营-469,8073.3,B20260519-0470,批发,2026-05-19,员工7,29,82,90,XSCK01,2026-05-19 11:00:00,,DDCK02,调拨,453.33,
2026-04-14,SO-00000471,02,正常出库,客户043,B类,大区经理2,WH-001-主仓,SKU-0014,物料-23,Brand J,19213.61,B20260414-0471,直营,2026-04-16,员工1,27,63,34,XSCK01,2026-04-16 13:00:00,样品,,普通,201.97,SRC-00000471
2026-05-02,SO-00000472,04,正常出库,客户049,A类,大区经理3,WH-001-主仓,SKU-0005,物料-12,Brand G,7861.45,B20260502-0472,零售,2026-05-02,员工2,6,30,11,XSCK01,2026-05-02 10:00:00,样品,,调拨,285.97,
2026-03-21,SO-00000473,04,正常出库,客户036,C类,大区经理5,WH-003-电商仓,SKU-0017,物料-27,Brand K,48187.99,B20260321-0473,批发,2026-03-25,员工4,21,63,8,XSCK02,2026-03-25 18:00:00,正常,,普通,355.97,
2026-03-30,SO-00000474,04,退货出库,客户044,A类,大区经理1,WH-002-次仓,SKU-0022,物料-01,Brand A,47344.81,B20260330-0474,批发,2026-04-01,员工9,71,97,97,XSCK02,2026-04-01 15:00:00,促销,DDCK02,普通,476.94,SRC-00000474
2026-05-08,SO-00000475,03,退货出库,客户010,A类,大区经理1,WH-001-主仓,SKU-0026,物料-01,非自营-474,16871.87,B20260508-0475,直营,2026-05-10,员工5,41,44,77,XSCK03,2026-05-10 10:00:00,正常,DDCK02,,457.34,
2026-03-12,SO-00000476,01,正常出库,客户031,A类,大区经理1,WH-002-次仓,SKU-0021,物料-15,Brand G,32023.41,B20260312-0476,电商,2026-03-12,员工5,80,67,66,XSCK02,2026-03-12 09:00:00,正常,DDCK01,调拨,38.02,
2026-05-19,SO-00000477,01,报损出库,客户006,B类,大区经理5,WH-001-主仓,SKU-0006,物料-17,Brand H,26734.29,B20260519-0477,零售,2026-05-23,员工9,5,58,43,XSCK03,2026-05-23 14:00:00,样品,,,131.6,SRC-00000477
2026-03-15,SO-00000478,03,退货出库,客户001,A类,大区经理1,WH-002-次仓,SKU-0016,物料-02,Brand K,40797.79,B20260315-0478,批发,2026-03-18,员工8,15,65,60,XSCK03,2026-03-18 10:00:00,促销,DDCK02,普通,34.08,
2026-03-27,SO-00000479,01,报损出库,客户007,C类,大区经理2,WH-002-次仓,SKU-0011,物料-17,Brand I,31409.54,B20260327-0479,零售,2026-03-31,员工2,21,36,20,XSCK02,2026-03-31 16:00:00,样品,DDCK02,,312.11,
2026-04-04,SO-00000480,02,调拨出库,客户027,A类,大区经理5,WH-002-次仓,SKU-0010,物料-20,Brand J,112.6,B20260404-0480,电商,2026-04-05,员工7,58,6,6,XSCK03,2026-04-05 10:00:00,正常,DDCK02,普通,358.14,SRC-00000480
2026-05-30,SO-00000481,01,报损出库,客户021,B类,大区经理5,WH-001-主仓,SKU-0015,物料-26,Brand D,38182.4,B20260530-0481,批发,2026-06-02,员工1,4,37,96,XSCK01,2026-06-02 15:00:00,正常,DDCK01,,161.06,
2026-03-13,SO-00000482,03,正常出库,客户028,C类,大区经理5,WH-003-电商仓,SKU-0007,物料-09,Brand E,37367.72,B20260313-0482,零售,2026-03-15,员工10,69,93,98,XSCK01,2026-03-15 09:00:00,样品,DDCK01,,428.39,
2026-04-12,SO-00000483,03,调拨出库,客户016,C类,大区经理3,WH-003-电商仓,SKU-0023,物料-12,Brand H,25535.16,B20260412-0483,直营,2026-04-15,员工9,7,75,10,XSCK01,2026-04-15 16:00:00,,DDCK01,调拨,231.88,SRC-00000483
2026-06-10,SO-00000484,02,退货出库,客户046,C类,大区经理3,WH-003-电商仓,SKU-0002,物料-04,非自营-483,45155.66,B20260610-0484,批发,2026-06-12,员工3,35,55,44,XSCK03,2026-06-12 08:00:00,,,调拨,499.21,
2026-06-03,SO-00000485,04,退货出库,客户023,C类,大区经理3,WH-002-次仓,SKU-0012,物料-13,Brand L,45431.47,B20260603-0485,批发,2026-06-05,员工2,36,77,31,XSCK03,2026-06-05 19:00:00,样品,DDCK02,,10.2,
2026-04-04,SO-00000486,03,调拨出库,客户020,A类,大区经理4,WH-001-主仓,SKU-0019,物料-04,非自营-485,26243.19,B20260404-0486,批发,2026-04-07,员工4,15,75,85,XSCK01,2026-04-07 10:00:00,,DDCK01,,63.65,SRC-00000486
2026-03-23,SO-00000487,02,报损出库,客户038,B类,大区经理2,WH-002-次仓,SKU-0012,物料-07,Brand E,30438.61,B20260323-0487,批发,2026-03-25,员工4,92,59,82,XSCK02,2026-03-25 18:00:00,,DDCK01,调拨,157.88,
2026-04-30,SO-00000488,01,退货出库,客户025,C类,大区经理5,WH-001-主仓,SKU-0016,物料-14,Brand G,49826.45,B20260430-0488,直营,2026-05-02,员工3,2,38,35,XSCK01,2026-05-02 09:00:00,,DDCK02,普通,22.5,
2026-04-15,SO-00000489,01,正常出库,客户028,C类,大区经理5,WH-002-次仓,SKU-0006,物料-27,非自营-488,15011.13,B20260415-0489,电商,2026-04-16,员工2,57,25,36,XSCK02,2026-04-16 19:00:00,促销,DDCK02,普通,393.35,SRC-00000489
2026-04-13,SO-00000490,02,调拨出库,客户005,B类,大区经理3,WH-001-主仓,SKU-0003,物料-09,非自营-489,16298.4,B20260413-0490,电商,2026-04-17,员工5,5,79,74,XSCK02,2026-04-17 14:00:00,正常,,普通,35.86,
2026-04-13,SO-00000491,02,正常出库,客户021,A类,大区经理5,WH-001-主仓,SKU-0002,物料-23,Brand E,9220.42,B20260413-0491,零售,2026-04-17,员工4,71,77,40,XSCK03,2026-04-17 12:00:00,促销,,普通,377.0,
2026-05-11,SO-00000492,03,调拨出库,客户018,C类,大区经理5,WH-001-主仓,SKU-0020,物料-01,非自营-491,44803.76,B20260511-0492,直营,2026-05-12,员工5,86,33,76,XSCK03,2026-05-12 15:00:00,,,,35.76,SRC-00000492
2026-05-01,SO-00000493,01,退货出库,客户047,A类,大区经理1,WH-002-次仓,SKU-0005,物料-01,Brand F,37249.97,B20260501-0493,直营,2026-05-04,员工8,95,13,91,XSCK02,2026-05-04 09:00:00,样品,DDCK01,普通,133.84,
2026-04-23,SO-00000494,02,报损出库,客户006,A类,大区经理5,WH-003-电商仓,SKU-0011,物料-20,非自营-493,5371.58,B20260423-0494,零售,2026-04-23,员工2,32,38,48,XSCK02,2026-04-23 15:00:00,,DDCK01,,422.23,
2026-03-23,SO-00000495,01,调拨出库,客户029,A类,大区经理4,WH-002-次仓,SKU-0026,物料-04,Brand L,49090.19,B20260323-0495,直营,2026-03-23,员工9,72,58,14,XSCK02,2026-03-23 14:00:00,,DDCK02,,476.04,SRC-00000495
2026-05-17,SO-00000496,02,调拨出库,客户019,A类,大区经理3,WH-002-次仓,SKU-0025,物料-01,Brand F,36574.99,B20260517-0496,直营,2026-05-17,员工10,41,88,12,XSCK03,2026-05-17 19:00:00,促销,,普通,213.12,
2026-05-15,SO-00000497,01,正常出库,客户033,C类,大区经理2,WH-001-主仓,SKU-0003,物料-22,Brand D,42541.05,B20260515-0497,批发,2026-05-16,员工1,42,20,52,XSCK01,2026-05-16 18:00:00,促销,DDCK02,普通,485.27,
2026-04-13,SO-00000498,04,退货出库,客户001,C类,大区经理2,WH-001-主仓,SKU-0003,物料-10,Brand E,2502.72,B20260413-0498,批发,2026-04-14,员工8,75,17,32,XSCK02,2026-04-14 12:00:00,,,普通,317.17,SRC-00000498
2026-04-20,SO-00000499,03,正常出库,客户045,A类,大区经理1,WH-003-电商仓,SKU-0022,物料-02,Brand E,25297.55,B20260420-0499,批发,2026-04-22,员工5,65,24,71,XSCK03,2026-04-22 09:00:00,正常,,调拨,213.76,
2026-05-24,SO-00000500,01,退货出库,客户003,A类,大区经理2,WH-003-电商仓,SKU-0005,物料-27,非自营-499,34960.05,B20260524-0500,直营,2026-05-24,员工2,40,26,31,XSCK01,2026-05-24 17:00:00,促销,,,403.37,
2026-04-23,SO-00000501,04,正常出库,客户042,B类,大区经理2,WH-001-主仓,SKU-0022,物料-21,Brand A,27193.03,B20260423-0501,直营,2026-04-26,员工8,83,40,47,XSCK03,2026-04-26 18:00:00,正常,,普通,154.71,SRC-00000501
2026-04-24,SO-00000502,01,调拨出库,客户021,B类,大区经理3,WH-003-电商仓,SKU-0023,物料-24,Brand D,33365.71,B20260424-0502,电商,2026-04-27,员工5,38,32,67,XSCK01,2026-04-27 14:00:00,正常,DDCK02,调拨,140.24,
2026-04-09,SO-00000503,01,正常出库,客户035,B类,大区经理3,WH-003-电商仓,SKU-0011,物料-15,Brand L,40911.92,B20260409-0503,批发,2026-04-09,员工10,42,93,56,XSCK03,2026-04-09 17:00:00,样品,DDCK02,,331.71,
2026-03-24,SO-00000504,04,报损出库,客户041,C类,大区经理4,WH-001-主仓,SKU-0003,物料-03,非自营-503,18779.42,B20260324-0504,零售,2026-03-24,员工10,37,78,61,XSCK01,2026-03-24 11:00:00,,DDCK01,,201.34,SRC-00000504
2026-03-23,SO-00000505,01,退货出库,客户040,B类,大区经理1,WH-002-次仓,SKU-0013,物料-25,Brand I,42448.57,B20260323-0505,直营,2026-03-23,员工3,56,37,81,XSCK02,2026-03-23 11:00:00,,,,76.6,
2026-04-26,SO-00000506,01,退货出库,客户003,C类,大区经理2,WH-003-电商仓,SKU-0021,物料-23,Brand E,8229.51,B20260426-0506,批发,2026-04-27,员工7,71,86,86,XSCK03,2026-04-27 15:00:00,正常,DDCK02,普通,42.81,
2026-03-13,SO-00000507,03,调拨出库,客户025,C类,大区经理4,WH-001-主仓,SKU-0008,物料-09,Brand G,13617.21,B20260313-0507,电商,2026-03-14,员工4,55,98,92,XSCK01,2026-03-14 13:00:00,样品,,普通,396.04,SRC-00000507
2026-04-15,SO-00000508,04,退货出库,客户045,C类,大区经理1,WH-003-电商仓,SKU-0020,物料-17,Brand B,2262.95,B20260415-0508,批发,2026-04-16,员工10,89,91,1,XSCK01,2026-04-16 16:00:00,促销,,,341.2,
2026-06-06,SO-00000509,04,报损出库,客户038,C类,大区经理2,WH-003-电商仓,SKU-0010,物料-21,非自营-508,18284.9,B20260606-0509,电商,2026-06-10,员工6,54,92,76,XSCK01,2026-06-10 18:00:00,促销,DDCK01,,211.78,
2026-05-31,SO-00000510,02,正常出库,客户045,B类,大区经理2,WH-001-主仓,SKU-0002,物料-28,Brand G,19057.49,B20260531-0510,电商,2026-06-03,员工10,22,86,15,XSCK02,2026-06-03 09:00:00,,DDCK01,调拨,449.15,SRC-00000510
2026-06-09,SO-00000511,01,调拨出库,客户020,A类,大区经理3,WH-003-电商仓,SKU-0004,物料-13,Brand C,40283.0,B20260609-0511,直营,2026-06-12,员工8,27,60,7,XSCK03,2026-06-12 12:00:00,正常,DDCK02,调拨,211.32,
2026-03-19,SO-00000512,03,报损出库,客户044,A类,大区经理5,WH-003-电商仓,SKU-0018,物料-03,非自营-511,32691.22,B20260319-0512,电商,2026-03-21,员工1,47,57,18,XSCK01,2026-03-21 13:00:00,样品,DDCK02,,358.04,
2026-04-06,SO-00000513,01,退货出库,客户045,A类,大区经理1,WH-003-电商仓,SKU-0019,物料-04,Brand C,21892.46,B20260406-0513,电商,2026-04-07,员工2,38,58,31,XSCK02,2026-04-07 15:00:00,样品,DDCK01,调拨,455.47,SRC-00000513
2026-05-24,SO-00000514,01,退货出库,客户034,B类,大区经理2,WH-002-次仓,SKU-0004,物料-04,Brand H,32640.49,B20260524-0514,零售,2026-05-28,员工8,39,67,66,XSCK02,2026-05-28 11:00:00,促销,DDCK02,,421.95,
2026-06-09,SO-00000515,02,报损出库,客户021,A类,大区经理1,WH-002-次仓,SKU-0020,物料-11,Brand K,2733.89,B20260609-0515,电商,2026-06-13,员工7,15,22,31,XSCK02,2026-06-13 18:00:00,促销,DDCK02,调拨,260.44,
2026-04-14,SO-00000516,01,正常出库,客户048,B类,大区经理4,WH-003-电商仓,SKU-0026,物料-28,Brand B,9095.55,B20260414-0516,零售,2026-04-17,员工10,66,58,84,XSCK02,2026-04-17 14:00:00,,DDCK01,,343.51,SRC-00000516
2026-03-18,SO-00000517,03,正常出库,客户023,B类,大区经理4,WH-001-主仓,SKU-0009,物料-07,Brand C,31384.7,B20260318-0517,零售,2026-03-19,员工9,61,85,24,XSCK02,2026-03-19 18:00:00,,,普通,212.7,
2026-05-18,SO-00000518,03,调拨出库,客户006,B类,大区经理5,WH-003-电商仓,SKU-0016,物料-26,非自营-517,32104.2,B20260518-0518,批发,2026-05-20,员工2,60,80,52,XSCK02,2026-05-20 14:00:00,正常,,,327.13,
2026-05-08,SO-00000519,02,退货出库,客户013,A类,大区经理2,WH-003-电商仓,SKU-0026,物料-11,非自营-518,38729.32,B20260508-0519,批发,2026-05-09,员工8,8,73,80,XSCK02,2026-05-09 11:00:00,,DDCK01,普通,136.2,SRC-00000519
2026-05-25,SO-00000520,01,报损出库,客户049,A类,大区经理3,WH-002-次仓,SKU-0006,物料-24,Brand A,20209.69,B20260525-0520,直营,2026-05-25,员工6,44,77,24,XSCK03,2026-05-25 08:00:00,样品,,,223.02,
2026-04-09,SO-00000521,03,正常出库,客户023,A类,大区经理2,WH-002-次仓,SKU-0025,物料-11,Brand F,36155.45,B20260409-0521,直营,2026-04-10,员工1,43,74,32,XSCK03,2026-04-10 10:00:00,,,普通,112.68,
2026-04-16,SO-00000522,01,调拨出库,客户009,C类,大区经理1,WH-002-次仓,SKU-0004,物料-10,Brand C,34230.62,B20260416-0522,直营,2026-04-16,员工4,6,49,30,XSCK02,2026-04-16 09:00:00,,DDCK01,调拨,28.71,SRC-00000522
2026-06-08,SO-00000523,01,退货出库,客户017,B类,大区经理4,WH-003-电商仓,SKU-0009,物料-05,Brand C,48173.33,B20260608-0523,电商,2026-06-08,员工2,84,85,35,XSCK01,2026-06-08 19:00:00,,DDCK02,普通,298.38,
2026-04-01,SO-00000524,01,退货出库,客户002,C类,大区经理1,WH-003-电商仓,SKU-0027,物料-13,Brand L,10835.0,B20260401-0524,批发,2026-04-03,员工7,27,49,86,XSCK01,2026-04-03 10:00:00,促销,DDCK01,调拨,433.57,
2026-04-16,SO-00000525,02,调拨出库,客户019,B类,大区经理5,WH-001-主仓,SKU-0013,物料-29,Brand J,27628.81,B20260416-0525,电商,2026-04-19,员工9,45,42,88,XSCK01,2026-04-19 12:00:00,促销,DDCK01,,22.53,SRC-00000525
2026-03-21,SO-00000526,01,调拨出库,客户019,A类,大区经理4,WH-003-电商仓,SKU-0009,物料-12,非自营-525,30128.05,B20260321-0526,批发,2026-03-22,员工6,23,40,48,XSCK02,2026-03-22 18:00:00,正常,,调拨,106.05,
2026-05-23,SO-00000527,03,正常出库,客户007,B类,大区经理3,WH-003-电商仓,SKU-0006,物料-10,Brand C,49932.53,B20260523-0527,电商,2026-05-23,员工4,81,71,43,XSCK01,2026-05-23 19:00:00,,DDCK01,调拨,235.49,
2026-04-04,SO-00000528,01,报损出库,客户042,B类,大区经理4,WH-002-次仓,SKU-0021,物料-07,Brand B,10139.09,B20260404-0528,直营,2026-04-05,员工5,13,46,47,XSCK03,2026-04-05 08:00:00,正常,,调拨,336.29,SRC-00000528
2026-05-14,SO-00000529,03,退货出库,客户042,C类,大区经理2,WH-002-次仓,SKU-0019,物料-19,Brand K,26208.58,B20260514-0529,批发,2026-05-17,员工1,68,22,29,XSCK03,2026-05-17 12:00:00,正常,DDCK01,,93.9,
2026-04-29,SO-00000530,01,报损出库,客户020,B类,大区经理2,WH-002-次仓,SKU-0014,物料-19,Brand A,17374.65,B20260429-0530,批发,2026-05-02,员工4,84,82,12,XSCK03,2026-05-02 09:00:00,,DDCK02,普通,37.78,
2026-04-16,SO-00000531,03,退货出库,客户009,A类,大区经理4,WH-002-次仓,SKU-0021,物料-19,Brand E,26342.06,B20260416-0531,零售,2026-04-20,员工10,64,21,42,XSCK03,2026-04-20 11:00:00,促销,,调拨,264.33,SRC-00000531
2026-06-01,SO-00000532,03,退货出库,客户017,B类,大区经理5,WH-002-次仓,SKU-0015,物料-12,Brand D,11683.22,B20260601-0532,批发,2026-06-04,员工3,25,51,92,XSCK02,2026-06-04 13:00:00,正常,DDCK01,,411.17,
2026-04-04,SO-00000533,01,报损出库,客户027,B类,大区经理2,WH-001-主仓,SKU-0003,物料-20,非自营-532,2475.86,B20260404-0533,批发,2026-04-06,员工9,86,14,15,XSCK03,2026-04-06 16:00:00,正常,,调拨,27.27,
2026-04-03,SO-00000534,01,调拨出库,客户047,B类,大区经理2,WH-001-主仓,SKU-0005,物料-22,Brand D,28671.02,B20260403-0534,电商,2026-04-03,员工6,52,74,90,XSCK01,2026-04-03 17:00:00,促销,DDCK01,普通,181.19,SRC-00000534
2026-05-12,SO-00000535,03,正常出库,客户002,C类,大区经理3,WH-001-主仓,SKU-0021,物料-15,Brand D,16859.13,B20260512-0535,直营,2026-05-16,员工4,48,97,25,XSCK01,2026-05-16 13:00:00,促销,DDCK01,调拨,335.12,
2026-04-17,SO-00000536,04,退货出库,客户036,B类,大区经理4,WH-002-次仓,SKU-0018,物料-05,Brand K,9178.88,B20260417-0536,零售,2026-04-19,员工3,61,9,74,XSCK03,2026-04-19 17:00:00,,DDCK01,调拨,74.06,
2026-03-23,SO-00000537,02,调拨出库,客户019,B类,大区经理2,WH-002-次仓,SKU-0014,物料-24,非自营-536,16264.38,B20260323-0537,电商,2026-03-24,员工4,17,18,46,XSCK03,2026-03-24 18:00:00,促销,,调拨,125.61,SRC-00000537
2026-05-05,SO-00000538,04,退货出库,客户017,C类,大区经理5,WH-002-次仓,SKU-0016,物料-30,非自营-537,2559.08,B20260505-0538,批发,2026-05-05,员工8,40,13,36,XSCK03,2026-05-05 19:00:00,,,普通,272.39,
2026-03-24,SO-00000539,04,正常出库,客户005,C类,大区经理1,WH-001-主仓,SKU-0014,物料-14,Brand I,47527.07,B20260324-0539,电商,2026-03-27,员工5,75,17,2,XSCK01,2026-03-27 09:00:00,,DDCK02,普通,477.08,
2026-04-03,SO-00000540,01,退货出库,客户039,C类,大区经理4,WH-002-次仓,SKU-0009,物料-12,Brand C,29099.28,B20260403-0540,直营,2026-04-03,员工1,89,87,25,XSCK01,2026-04-03 15:00:00,正常,DDCK02,,150.8,SRC-00000540
2026-06-08,SO-00000541,02,正常出库,客户018,C类,大区经理3,WH-001-主仓,SKU-0015,物料-29,Brand F,40756.96,B20260608-0541,零售,2026-06-09,员工5,69,25,97,XSCK03,2026-06-09 12:00:00,,DDCK02,调拨,248.89,
2026-04-10,SO-00000542,04,正常出库,客户007,A类,大区经理2,WH-002-次仓,SKU-0007,物料-21,Brand H,21213.6,B20260410-0542,电商,2026-04-14,员工8,85,54,96,XSCK01,2026-04-14 16:00:00,,DDCK02,调拨,205.97,
